account_age,age,avg_hours,days_visited,friends_count,has_membership,is_US,songs_purchased,income,price,demand
3,42,5.4850266194261,6,11,1,1,6.5511978586667805,1.8935477214219754,1.0,24.74251330971305
5,26,5.705196547065647,2,6,1,1,5.593834643718671,0.8724700756006184,0.8,9.252598273532822
2,31,4.122176423197645,6,9,0,1,0.00426082138134376,0.8427654824455848,0.9,11.761088211598821
3,53,4.9753573771831725,5,10,1,0,7.460059041595695,1.2456229635105678,1.0,24.487678688591586
5,20,5.103272826738337,2,7,1,1,5.58773704000599,1.8201113240971358,1.0,19.551636413369167
1,53,2.5103945304413244,3,5,0,1,4.241835284415982,1.0972189715350398,0.9,18.555197265220663
3,39,6.148554227105614,4,10,0,0,5.59062656728619,0.885798617242339,0.8,9.474277113552805
3,48,4.091175080314392,5,12,0,1,3.449448886265272,0.735396999558404,0.8,13.445587540157195
5,22,6.544443820382493,5,9,0,0,0.5762602718574943,1.1715285938923736,1.0,25.272221910191245
5,21,7.201981866121781,0,13,0,1,4.153542388785323,0.8414853465957329,0.8,10.00099093306089
2,47,4.108446156013732,0,13,1,1,0.4934874865807295,0.37847165635142704,0.8,8.454223078006866
5,20,3.3761643568806967,1,13,0,1,6.469788451764154,0.6592319287953337,0.8,8.088082178440345
1,42,8.81574651655545,7,12,1,0,4.654252568007542,0.8245867841880893,0.8,15.807873258277723
1,23,5.452870629955614,7,13,1,1,0.8546746269613639,1.2883125298410278,1.0,24.726435314977806
2,52,5.144329767120089,5,10,1,1,8.867311492632963,0.6701480783220594,0.9,12.272164883560045
2,48,6.912737350895703,1,7,1,0,10.043765251302801,1.9225938881509823,1.0,20.45636867544785
5,25,3.1352746246235745,4,9,1,1,3.87279795317823,0.734813927255968,0.8,7.967637312311787
2,34,5.010540959045612,4,14,0,1,3.3504594665731657,0.7348043374796615,0.8,8.905270479522805
1,52,4.06555920428391,5,8,1,1,3.883050294697909,2.636162076994471,1.0,24.032779602141954
5,33,4.826764090070725,5,13,1,1,0.0,0.6230674757197052,0.8,13.813382045035361
4,34,6.10941157211757,2,7,0,1,3.0040720825653215,2.0799357370125753,1.0,20.054705786058786
1,53,4.337465190493463,3,11,0,0,2.4698573657012837,2.092303011300302,1.0,19.16873259524673
3,58,4.499423141788567,6,13,0,0,5.829977925971602,2.6108583492731823,1.0,24.249711570894284
1,53,5.224739460600261,7,11,0,0,4.156769174635287,0.8884554563746085,0.8,14.01236973030013
2,46,7.686045440166218,5,12,1,0,6.238596732576327,0.8934576466831934,0.8,15.243022720083108
5,59,6.833840130489592,0,7,0,1,2.6758912506687995,2.201000448770626,1.0,20.416920065244796
1,33,6.7648884737281625,1,12,0,0,3.7406821357875066,1.1799487411739313,1.0,20.38244423686408
3,26,6.426891106100502,0,9,1,1,4.546030590576172,0.6726423388379804,0.8,9.613445553050248
2,22,5.913513563857595,7,7,1,1,7.119679903650164,0.9498399818836627,0.8,14.356756781928794
3,26,1.4517173286131677,0,10,1,0,4.426703006909695,0.7778836141830049,0.9,5.425858664306585
2,42,6.149738568112624,6,13,1,1,10.332775749879524,0.892530748039497,0.8,14.474869284056311
3,52,7.0092651782613515,5,14,1,1,5.699570460609818,1.2413897534488563,1.0,25.504632589130676
3,28,6.159906592995482,3,11,1,1,0.0,0.6977341701333947,0.9,7.779953296497741
4,26,3.985848070775001,7,11,0,1,4.054675249509309,2.1714141332791757,1.0,23.9929240353875
1,41,6.971356880014941,5,12,1,1,0.8365358729905106,0.7357863688164261,0.9,13.185678440007468
3,26,2.5060056771564394,1,8,1,1,1.3608854715076761,1.6055168999956504,1.0,18.25300283857822
1,30,5.758747513585176,1,8,0,1,8.643653354577829,0.5815370338582019,1.0,5.879373756792589
5,56,7.109736663117586,5,12,1,0,5.411102178821772,0.43105093061669286,0.9,13.254868331558793
3,39,5.46077802120755,4,9,1,1,7.95040527395359,0.8726502115196755,0.8,9.130389010603775
3,40,4.8318785512020765,6,10,0,1,6.036888357238977,0.5759127994929738,0.9,12.115939275601036
5,53,3.501504874864884,1,10,1,1,1.4500605240680873,1.5670645842097215,0.8,19.35075243743244
1,50,5.818846683545395,5,9,1,1,1.8946202691254754,2.670500674628506,1.0,24.909423341772698
1,58,8.334078179078407,1,10,0,1,1.3092785319545843,0.9887730289502278,1.0,7.167039089539202
1,25,3.5181816261884498,7,9,1,1,3.998301211486794,0.33490635220317777,0.8,13.159090813094224
3,50,7.100685715663506,1,11,0,1,4.387943277955658,1.2238204662167003,1.0,20.55034285783175
2,49,2.3049346441471115,2,10,0,1,7.297465541235645,1.0402041524030867,0.9,18.452467322073556
4,52,8.727309989096696,2,8,1,1,5.045182571089188,0.9902601066741298,0.9,9.063654994548347
4,50,7.436405443867004,3,11,1,1,2.1013092841561125,0.5090403834095032,0.8,10.1182027219335
4,28,5.067694471213868,6,14,0,1,9.73867101428328,1.304868309214561,1.0,24.533847235606935
3,53,3.9070459077084196,1,7,0,1,7.354746858173928,1.4348193310959718,0.9,19.253522953854212
5,35,6.456386631322168,6,8,1,1,3.9389158840055596,0.7343478861932289,0.8,14.628193315661083
3,47,3.770251565609686,0,12,0,1,5.498631101578781,0.9722184888508787,0.9,6.585125782804841
4,59,0.8147200277921511,2,13,0,1,3.3622080315854936,1.9028868797655998,1.0,17.407360013896074
3,31,4.584713224018699,5,9,1,1,7.184895734647932,1.0977696072597412,0.8,24.89235661200935
1,34,2.457649406746896,2,11,1,1,1.4710086742008768,0.8799577026912756,0.9,5.928824703373447
5,51,1.6462967243581001,7,13,0,1,6.275872619981611,0.6851269550881199,0.8,12.22314836217905
5,37,2.134044392662478,0,11,0,1,2.616520796683078,2.127144254098421,1.0,18.067022196331237
2,57,5.515526106805202,6,10,1,1,1.0821704201294065,1.5271434391825462,0.8,25.3577630534026
1,42,6.133341629894579,2,12,1,1,11.595614195390073,0.9755155738358626,0.8,9.466670814947289
4,21,2.2790691967216268,3,9,0,1,8.003282148472659,1.615693411412799,0.8,18.739534598360812
2,25,4.286225476828542,7,12,1,1,7.783263742342369,1.3623710339771136,0.9,24.44311273841427
3,30,7.061968861724395,0,5,0,0,9.233151191797138,1.0090373415068188,0.8,21.1309844308622
2,18,6.368606255408629,7,13,0,1,6.47614657348071,0.6446665467735619,0.8,14.584303127704313
4,30,4.04289496319683,3,9,0,1,6.802508113508901,0.9783618660073854,0.8,8.421447481598413
4,25,1.4821126777888338,5,10,0,1,6.296929439343795,1.7893765065528793,1.0,22.741056338894417
5,29,7.6470046784158985,6,11,1,1,6.628050461532652,0.4078478130582263,0.8,15.223502339207947
5,60,2.321881775864272,4,6,0,1,2.9378171676487446,1.57010977819187,0.9,18.460940887932136
1,41,4.265880688413931,0,6,1,1,7.901736296296976,0.7441315148933098,1.0,5.132940344206965
1,21,0.6895989182618463,1,11,0,1,8.242368539931157,0.777290882098867,0.9,5.044799459130921
2,40,2.725495475625249,0,9,1,1,6.488002113676141,1.8541089660647656,1.0,18.362747737812626
1,44,4.626625042098905,5,6,0,1,0.673646812172537,0.9011411854146204,1.0,10.313312521049454
5,51,5.5779344176277705,3,10,0,1,12.229338369723774,1.1136076456686805,1.0,19.788967208813887
1,19,9.065028189922689,2,7,1,0,5.319460189180171,1.2741996734805066,1.0,21.532514094961343
1,26,7.155559759493938,1,8,1,1,9.750412668977201,0.671287998318341,1.0,6.57777987974697
5,22,5.8508633316053364,0,9,0,1,6.512178037692607,0.8426262611275006,0.8,9.325431665802668
1,34,2.5478434604655082,5,12,1,1,4.299373142639043,0.8688366785115925,0.8,12.673921730232752
3,28,1.358409107969135,1,9,1,1,9.429361950288218,0.9798913849894457,0.8,7.079204553984567
5,53,7.761901923586107,5,11,1,1,6.929986516048224,0.5614761248145638,1.0,11.880950961793054
3,37,10.205241333248035,0,11,1,1,3.989066331642587,1.5496954516795973,1.0,22.102620666624016
5,56,1.3413071651635402,4,8,1,1,2.820193152720436,1.1801826981026866,0.9,17.97065358258177
3,60,6.948358192045826,5,13,1,0,7.0423316409073635,1.2180011698127045,1.0,25.47417909602291
2,31,3.6133469906756446,7,9,1,1,6.213443181244677,1.383571787667304,1.0,23.806673495337822
5,60,6.815128351978341,1,8,1,1,5.01330696408815,0.3596107596195478,0.8,9.807564175989171
1,31,8.370434369587407,5,11,1,0,8.102541001293119,1.27833102410054,0.8,26.7852171847937
4,29,2.7673813993666063,4,9,1,1,8.77036577995708,1.908962297979965,1.0,18.383690699683303
3,29,5.307147453862418,1,7,1,1,7.178337142646827,1.4474459566554128,1.0,19.65357372693121
5,26,5.111506040837861,1,13,1,1,4.816538551267223,1.0505217127997126,0.9,19.85575302041893
3,21,3.9829067496029085,2,7,1,1,4.882040403664105,2.300139357308333,0.9,19.291453374801456
2,20,4.18235811215747,1,8,1,1,8.463734611810029,0.7392874687340244,0.9,6.791179056078736
3,55,4.867216585066446,3,11,1,1,5.841606484395244,1.9097085269166034,1.0,19.433608292533222
2,19,6.628902082909641,1,9,1,0,3.5850963748126192,0.8405420858576176,0.9,8.01445104145482
2,51,5.140592093186846,0,10,0,1,0.0,0.6340011019366674,0.8,8.970296046593422
1,60,4.9980121261895825,6,11,0,1,0.0,3.3776793335265,1.0,24.49900606309479
3,50,7.181519308141164,5,6,1,1,0.6819418730119686,2.9718529945109426,1.0,25.59075965407058
4,37,10.179931127864615,6,9,1,1,0.8982622172379058,0.8020285827056063,0.8,16.489965563932305
5,31,2.996548650748111,5,15,0,1,12.239723375116764,2.3874742553061172,1.0,23.498274325374055
2,56,4.639458339654404,7,10,0,1,7.781319405469251,0.5977726212863156,0.8,13.7197291698272
1,59,3.990794553820872,0,12,1,1,1.7532018151431816,1.3506269888604039,1.0,18.995397276910435
3,30,4.11546113949332,3,8,1,0,1.724182241473064,0.43016830249280846,0.8,8.457730569746658
4,41,6.509755507640806,2,12,1,0,6.232120847970149,0.7392732958269072,0.8,9.6548777538204
2,28,0.0,3,6,0,1,6.0545573457754776,2.157822663231424,0.9,17.3
5,49,4.976293028136199,6,12,1,1,5.761814292107373,0.6709174445054542,0.8,13.888146514068097
3,22,4.455598771439449,2,9,1,1,5.219529829368746,0.9553412553877397,0.8,8.627799385719722
3,36,3.233709553867338,7,13,1,1,3.997707811458835,1.5268290017795538,1.0,23.616854776933668
3,31,6.1011087291883825,2,13,0,1,7.042939043660315,1.3960951245979007,0.8,20.650554364594193
1,48,2.685824444569736,4,8,0,1,5.618760539374384,0.31279975938475485,0.9,6.0429122222848655
2,41,3.9211526436729356,4,10,1,1,8.930253736881852,0.8422219062012499,1.0,4.9605763218364665
5,33,2.6889406836032768,0,11,1,1,5.010458326802754,0.9762601917197539,0.8,7.744470341801637
5,48,3.210933836849266,7,12,0,1,1.5760291479400488,1.3069203800584897,1.0,23.605466918424632
4,31,6.013470734472945,3,6,0,1,5.801397043500351,1.4235172150474935,1.0,20.006735367236473
1,41,6.363791327656591,2,11,1,1,5.4989185586408205,0.44826109315970686,0.8,9.581895663828295
1,29,8.729996390086779,4,11,1,1,7.06769928423056,0.7320766121091056,0.8,10.76499819504339
4,59,5.881289207195212,6,5,0,0,6.852409350831552,0.8696236512437547,0.8,14.340644603597603
2,49,0.8402006746834276,2,10,1,1,5.244621541754299,3.888829071615531,1.0,17.420100337341715
1,32,1.2027414571259767,5,10,0,0,7.400834179077726,0.8778523295701233,0.9,10.301370728562986
1,45,2.779023738396411,6,7,0,1,5.841220617980365,1.535378911009322,0.9,23.689511869198206
4,30,5.493287990418529,2,12,0,1,5.626727049298464,1.4404481367433855,1.0,19.746643995209265
3,25,7.459660188167058,7,11,0,1,7.445245735975232,0.7765695513113695,1.0,11.729830094083528
3,45,7.689055862519667,6,10,1,1,0.0,1.8464050474618727,1.0,25.844527931259833
5,60,4.780344589963607,6,11,1,0,5.756519305778338,0.5930783857445887,0.9,12.090172294981802
4,33,4.945730390260299,7,9,0,1,5.132481664154885,1.1569057410517545,1.0,24.47286519513015
3,26,8.179644229100957,2,5,1,1,3.2265500321377356,3.0871542935747804,1.0,21.08982211455048
3,25,3.988782051533381,4,7,1,1,1.0281251051759286,0.8414734787772417,0.8,8.39439102576669
3,48,6.928106412999213,3,10,0,1,2.0816599257971484,1.9256217985955344,0.9,20.764053206499607
1,34,7.0934725633778575,6,8,1,1,4.676648873666613,0.8024527977800211,1.0,11.54673628168893
5,59,4.104846597338061,4,14,0,1,7.2651606813983065,0.8859780330004762,0.8,8.452423298669029
2,18,4.164975754769244,5,10,0,0,9.521892647203808,0.6695083420384986,0.9,11.782487877384622
4,18,7.798180217998658,7,9,0,1,0.9357343840066203,0.6105933003118676,0.8,15.299090108999327
2,27,4.371514124740312,6,13,1,1,7.340442584324271,0.5861843314353281,0.8,13.585757062370156
1,21,4.271499703984247,7,6,0,1,6.767402443494142,0.6919964585079029,0.9,11.835749851992123
3,60,3.974293096177814,0,10,1,1,8.04679046812269,1.345018269635946,0.9,19.28714654808891
5,27,4.989645467279949,5,8,1,0,5.488918620406944,0.7193146994490063,0.9,12.194822733639974
2,20,4.03144988049855,4,13,0,1,5.473425715489462,0.4841138551084608,0.9,6.715724940249274
2,27,8.139418416895166,6,14,0,0,4.266833533160515,1.589314379701919,0.9,26.369709208447585
1,50,5.473350288653695,5,13,1,1,4.783016860769724,2.655680415240655,1.0,24.736675144326846
3,29,6.02613297114252,7,5,1,1,4.353289551489331,0.8221246782698503,0.8,14.413066485571257
2,40,1.5860100466021696,5,8,0,1,2.8211989980567735,1.6136800291233324,1.0,22.793005023301085
2,43,5.617267521747714,6,5,1,1,4.193168004970515,0.7959400960642197,0.9,12.508633760873856
2,39,1.492249738010163,4,9,1,1,2.742685486478754,0.552780438985908,0.8,7.146124869005082
1,34,6.679464244194143,5,11,1,1,2.0639396572940134,1.9038924644394641,1.0,25.33973212209707
4,33,4.626016382675632,5,11,1,1,0.5789327106841489,1.160944875707022,1.0,24.313008191337815
3,30,2.9438985350606766,1,8,1,1,10.241213380179383,1.039768581276385,0.8,19.071949267530336
5,59,7.437393782174589,1,12,0,1,7.95233377192945,0.7752531138346025,0.9,8.418696891087293
1,53,5.430486336939207,3,10,0,1,1.8238012404051442,0.7460230905097591,0.8,9.115243168469604
1,36,4.453921080686678,4,11,1,1,7.087267262825499,0.8226469863805556,0.9,6.926960540343337
2,29,6.123234708103856,1,9,0,1,10.05235643156059,0.7461836789003444,0.8,9.461617354051928
3,40,3.680055312903495,7,7,0,0,7.1460821009491635,0.6390950191141994,0.8,13.240027656451748
5,25,1.49027871182258,7,6,0,1,8.270374061192232,0.8522988769521451,1.0,8.745139355911292
3,57,2.8031454655491337,7,10,1,0,0.0,0.7965582779237796,1.0,9.401572732774568
1,21,4.857172837460902,0,12,0,1,1.8689146596305628,0.8582192238277733,1.0,5.4285864187304504
1,53,5.577037570471753,0,11,1,0,0.0,1.119705702267278,1.0,19.788518785235876
3,33,2.744042797404281,1,10,0,1,8.733227796688624,1.2855606172737137,1.0,18.37202139870214
1,52,4.010435070456902,1,11,1,1,6.0884562528110235,0.6721982954724058,0.8,8.405217535228449
4,42,4.180352621759212,5,10,0,1,0.668084109040378,0.5409990563032053,0.8,13.490176310879605
2,56,3.991035267170534,6,14,1,1,7.324961532974334,1.7391613932534853,0.8,24.595517633585267
3,59,2.9784848253350433,2,11,0,1,6.578345297091337,0.9552837176241963,0.9,6.189242412667522
1,57,4.576477496998017,1,12,1,1,1.94077007784745,1.6625024135069553,0.8,19.888238748499006
3,39,8.924181800291397,6,7,1,1,4.663197153876306,1.3662024437689917,0.9,26.762090900145697
1,36,4.751225124172192,2,15,1,1,2.3403669321524765,0.8989815660113639,0.8,8.775612562086096
5,59,5.124571596851342,3,9,1,0,5.467296329280194,1.3786100259674148,1.0,19.56228579842567
2,28,3.6601116462158223,2,11,1,1,11.011376464550043,0.6273317800498304,0.8,8.23005582310791
3,37,3.2726781606986775,7,8,1,1,7.7849922674310434,1.8878827487727168,0.9,23.936339080349338
3,50,4.5321117973899785,5,11,0,1,5.205885403625334,1.3689735030527577,0.8,24.866055898694988
3,35,5.840285752970638,3,8,1,0,7.24176225175868,0.8976850011631465,0.8,9.320142876485317
3,47,7.12926898163391,3,12,1,0,5.904052532663648,0.9474827608597483,0.9,8.264634490816956
5,27,4.94538203892039,4,9,1,0,0.023294376963240104,1.0706245319066363,0.9,19.772691019460197
1,25,7.426658637919521,6,12,1,1,10.713349060893957,1.954193921620071,1.0,25.71332931895976
3,49,3.5000853720123084,4,11,0,1,0.49728170720450926,0.6921336383395603,1.0,4.750042686006154
4,20,6.600474692162586,0,8,0,1,0.7641901457272997,0.9598589234184208,0.9,8.000237346081292
3,44,3.4862244974654613,1,12,0,1,6.450388475548086,1.1558986349098983,1.0,18.743112248732732
4,54,5.628570710910172,2,9,0,1,0.7882249280135154,1.878425347684999,1.0,19.814285355455088
4,33,4.726810060950227,7,5,0,1,1.4006477653740914,1.0080664309468481,1.0,24.363405030475114
1,36,5.9748780969163695,2,9,0,1,3.487638586420395,1.0243303555477652,1.0,19.987439048458185
3,21,5.241902643503819,6,10,0,1,6.543653236445584,1.9897402672893056,0.8,25.22095132175191
2,52,2.5871402410850592,1,13,1,1,5.75523672883716,0.3928495683829355,0.9,5.993570120542529
1,27,3.067703313691702,6,10,0,1,7.426225103357895,1.6386273895699088,1.0,23.53385165684585
5,23,6.764690518643373,6,12,1,1,1.2075861550184461,0.6309680715317676,0.8,14.782345259321684
4,51,4.698534827021188,3,13,0,1,1.3314846227912494,2.709646592653864,1.0,19.349267413510596
3,45,4.860207676642265,6,10,1,1,4.403115854108103,0.6197996129047162,0.8,13.83010383832113
4,47,5.876968654807856,5,7,1,1,7.337660094837716,2.552680237114448,1.0,24.938484327403927
2,35,5.7169195871288565,1,13,0,0,8.40196049652334,1.0758388094453704,1.0,19.85845979356443
5,48,4.720794355008065,1,12,0,1,3.6981964322703735,1.9229742426102099,0.8,19.960397177504035
3,38,4.228043182280931,3,6,1,0,0.0,0.5935850684360041,0.8,8.514021591140462
3,46,5.870821200694232,4,9,0,1,10.512148997478578,0.5417072148892792,0.9,7.6354106003471145
2,40,4.13788987341731,7,11,1,1,4.145304862316226,0.7476254165625754,0.8,13.468944936708652
4,21,2.8667969336998844,2,8,0,1,2.318637072732974,1.1051892804663224,1.0,18.433398466849944
3,49,0.0,4,8,0,1,8.017304083708787,0.7044938352513748,0.8,6.399999999999999
1,43,3.902567040703218,4,5,1,1,8.345662398316374,1.1529455416404286,1.0,18.95128352035161
4,19,4.995063329345892,4,8,0,1,0.8008196021560172,0.7861533303650369,0.9,7.197531664672944
1,60,1.5474615687022477,2,10,1,1,3.3978301911449984,1.4865748405733792,1.0,17.773730784351123
5,19,9.82739245666463,7,11,1,1,8.05227444932018,1.268413938475314,1.0,26.913696228332313
5,49,8.66235148677613,3,7,1,1,1.4668228365607985,1.7913172999619869,1.0,21.331175743388066
4,23,5.138450572609374,2,8,0,1,6.594221027081432,0.9959077497784079,0.8,8.969225286304685
4,40,5.356816706978441,6,11,1,1,5.242063609120116,0.6422106439749956,1.0,10.678408353489221
1,30,1.8763733636732631,4,10,0,1,1.9638430657885646,0.6676157187062925,0.8,7.338186681836632
1,20,8.654177298756505,7,8,1,1,8.366873106863293,1.0073909447129843,1.0,26.327088649378254
1,37,3.906088541211274,6,12,0,1,2.1762042852763273,0.5946003740165641,1.0,9.953044270605638
1,54,7.822706675364748,5,8,0,0,7.367172693641487,1.1734723035693675,1.0,25.911353337682375
5,25,7.45362789236559,1,7,1,1,8.28706075040662,1.11139590295317,1.0,20.726813946182794
2,31,2.8963877071467135,1,8,1,1,7.30639041675212,0.5056109317519099,0.9,6.148193853573357
5,53,5.127595223563349,2,10,0,1,3.0671368529241136,0.6201523176053794,0.8,8.963797611781672
3,34,4.438618275247388,1,13,1,0,4.86397000341792,0.4822221346725213,0.8,8.619309137623691
5,58,2.659758007205287,1,6,0,1,3.2069478294464044,0.6710772442905442,0.9,6.029879003602641
5,22,4.542971443677194,3,11,0,1,9.003802207864105,0.45609202459492076,0.9,6.971485721838597
5,38,5.0144887709119725,3,6,1,1,4.936525842801945,0.8506557268506236,0.9,7.2072443854559864
5,27,5.366266776006532,4,12,0,1,4.432261626346904,0.5845234595823806,0.8,9.083133388003265
4,57,6.173552483648303,1,12,1,1,8.22453917048202,0.6924462590239651,0.9,7.78677624182415
5,54,3.110180293860899,2,12,1,1,5.211897056163257,0.5310057444671097,1.0,4.55509014693045
3,54,4.809036197294335,2,12,0,1,8.12488443212144,0.437695263243174,0.8,8.804518098647165
4,33,4.239950417196552,1,14,1,1,2.348483430149224,3.0787302432188945,0.9,19.419975208598277
4,33,4.123457308424702,2,10,0,1,10.836970756873345,1.434464742784848,1.0,19.061728654212352
4,30,2.2775739234102916,4,9,1,1,1.0670690009108785,0.892783305148133,0.9,5.838786961705146
3,33,2.6317879371855235,0,13,0,1,5.892517376564857,1.5941721065864525,1.0,18.31589396859276
4,53,3.036085042152001,4,7,1,1,5.773812345983562,1.3991607497033132,0.9,18.818042521076002
5,40,5.18892774001133,3,10,0,0,2.625444137474097,1.5418569705049092,1.0,19.594463870005665
2,20,4.816789228665336,1,8,1,1,7.0349942495605,0.5824708813952294,0.8,8.808394614332666
3,25,4.743346562123416,7,11,1,1,1.6645568370451445,0.9025740771915469,0.8,13.771673281061705
5,51,4.569526595031343,3,6,0,1,1.7195292415043157,0.5739991338190871,0.8,8.68476329751567
1,57,4.4185698344884505,2,12,0,0,8.97452702263911,1.3925403161578978,0.8,19.809284917244227
4,21,1.0917713847724015,2,9,1,1,7.991807735624208,0.22930643127410322,1.0,3.5458856923862
2,47,5.6318737667697425,4,9,1,1,8.151300603491348,1.9388920642644027,1.0,19.81593688338487
1,34,7.238572363037567,4,7,0,1,3.9188770563008952,1.5594313212936182,1.0,20.619286181518785
1,42,3.759932372623016,7,11,0,1,2.578283118020742,1.1562357829275338,0.9,24.179966186311507
1,44,3.2230817803742005,1,9,1,1,6.370348977947536,1.0866355098099048,1.0,18.6115408901871
1,26,5.971089110938846,2,10,1,0,4.354622913448718,0.5104823699617338,0.8,9.385544555469423
1,48,7.667004429814181,5,7,0,1,11.558921162479926,0.733345303821851,0.8,15.23350221490709
1,44,5.285052724449104,6,11,1,1,3.235824813912882,1.3565465902889624,1.0,24.64252636222455
1,32,7.981659607791331,3,9,0,1,11.265975804237943,1.0336440269269969,1.0,20.990829803895664
4,41,8.156805816736032,2,8,1,1,7.415462550593843,1.0658693169758655,0.9,21.378402908368017
2,26,6.406850736164989,0,7,0,1,8.688246605277032,1.2288900778662843,1.0,20.203425368082495
1,47,4.170166394502288,7,7,1,0,5.727646391438395,2.949452005794242,1.0,24.085083197251144
1,43,2.2756223913621954,1,7,0,1,2.8262891998495387,0.34406502609680684,0.8,7.537811195681098
4,30,2.8331277187736914,7,9,1,1,11.458927069843964,1.0100935534849975,1.0,23.416563859386844
4,46,3.814833006762367,2,8,0,1,5.6835536783480665,0.5900464300575454,1.0,4.907416503381185
4,35,5.96241463940853,3,10,0,1,4.8114947412637585,2.5356883550830416,0.8,20.581207319704262
1,51,5.990389091532461,7,10,1,1,8.537011806628007,0.7454799061418439,1.0,10.995194545766232
2,22,2.945171360055333,1,6,1,0,3.8840094283052,0.9924887436719462,0.9,6.172585680027666
4,26,6.351013923298273,0,12,0,0,8.251516007663824,0.6971110415120125,0.8,9.575506961649136
2,44,3.367078316092744,2,10,1,1,4.1786110601790805,0.8482810484996632,0.9,6.383539158046371
4,30,3.128684075787966,1,14,0,1,8.320346009267892,3.080279773731104,1.0,18.564342037893983
3,26,2.0439654176313957,6,7,0,1,8.983707234035336,1.1375004828772481,1.0,23.0219827088157
2,60,2.462777158973687,0,14,1,1,5.441252469432653,1.5405621737611332,0.9,18.531388579486844
1,29,6.398256568410716,2,10,0,1,1.665699425540975,0.9235518641870193,0.8,9.599128284205356
4,27,3.499984685299297,7,10,1,0,9.88583315549387,0.955697259026716,0.9,11.449992342649647
3,44,1.064604868719083,5,11,0,1,2.4827225788972247,1.8006452985581114,1.0,22.53230243435954
4,36,3.0470306614076406,5,10,0,1,2.1619081241185363,0.6415511605640258,0.8,12.923515330703818
5,27,5.662215835593053,0,6,1,1,2.640149120007055,1.8160380579843467,1.0,19.831107917796526
3,36,1.6235095359023304,2,14,0,1,3.01729583982869,0.6449823851957673,0.8,7.211754767951163
3,57,2.9987710618426586,3,9,0,1,7.02738742151721,1.567654487990671,1.0,18.49938553092133
3,33,3.9239236935925743,1,7,0,1,3.989173262604147,0.9498988636873281,0.9,6.661961846796288
5,18,5.7647870706049025,3,10,0,1,7.9275861043511675,0.47683127065146647,0.8,9.28239353530245
3,21,3.6014105246948236,2,12,1,1,9.802591174008151,1.1344411508508654,0.9,19.10070526234741
4,41,3.33678948673304,5,10,1,0,4.0840710045805135,0.6572911403799429,0.9,11.368394743366519
5,46,5.016642314828144,3,10,0,1,2.430933374387995,0.562429048348957,0.8,8.908321157414072
4,40,9.523452329565767,3,9,0,1,3.8574135880601235,2.0872615242505796,0.9,22.061726164782886
5,45,6.158417770161276,0,10,1,0,2.962919721771474,1.1457320536229891,1.0,20.07920888508064
3,53,3.534756431385077,3,10,0,1,0.04722045944255271,0.9862885317693805,0.8,8.167378215692537
5,26,4.869537274512441,5,10,0,1,3.8898071228981808,1.1151740995646249,0.9,24.73476863725622
1,44,5.855133435534786,5,13,0,0,6.706714193762599,1.092035357636911,1.0,24.927566717767395
3,60,3.490133135932876,2,10,0,1,8.081924038535634,0.5923323601479421,0.8,8.145066567966438
3,26,4.681549139828102,2,12,1,1,0.0,1.0431283762479224,1.0,19.34077456991405
4,18,6.46470010614042,1,12,0,0,0.9158441913296915,1.0482526609407017,1.0,20.23235005307021
1,39,1.5401460426642006,4,14,0,1,7.371396682408991,1.245784556864344,0.9,18.0700730213321
2,53,5.1602891961571205,0,13,1,1,6.231448635515925,2.6962472290809836,1.0,19.58014459807856
3,31,1.4776843736220355,1,12,0,1,0.0,3.342433371287667,1.0,17.738842186811016
3,50,4.946208037584093,5,8,0,0,3.9078649570996227,1.5124156017515515,1.0,24.473104018792046
1,28,2.335129143641487,5,6,0,1,8.478326259504815,0.915365738982895,0.9,10.867564571820743
2,26,3.6761353623482376,0,9,1,1,2.543216340204462,0.619663570965644,0.8,8.238067681174119
2,24,6.106561297325918,6,8,1,1,6.29622154908885,0.7270171535029845,0.8,14.453280648662957
3,27,5.608755034603214,5,8,1,0,10.747648245511272,1.7877023066619095,1.0,24.804377517301607
5,48,3.097770361643581,0,5,0,1,3.5073459409216463,1.5391490725913657,1.0,18.54888518082179
5,19,1.4645554073278229,1,14,1,1,11.71445003929706,0.8372344131320425,0.8,7.13227770366391
4,58,5.160413062437723,1,9,0,1,7.086599485268868,0.8203908822386068,0.9,7.280206531218862
4,44,3.1456726196894014,1,7,0,1,3.119098299652923,1.1241815627379692,0.9,18.8728363098447
1,45,5.558950408769813,5,11,1,1,4.178519604064644,1.6154507154286581,1.0,24.779475204384905
5,56,4.18684683523431,7,9,1,1,3.921772460824906,2.0837807265713977,0.9,24.393423417617157
4,36,8.547146859834717,6,8,1,0,4.8734054521314185,1.469183796879367,1.0,26.27357342991736
3,43,4.304000566422978,2,10,0,1,4.2986968727416865,0.9245224085056913,0.9,6.852000283211488
2,38,4.112741381728221,6,7,0,1,5.198810855042506,0.7741599632069286,1.0,10.05637069086411
3,44,7.0963482052538485,7,6,1,1,6.766017920286432,3.8233427509547586,1.0,25.548174102626923
2,51,5.285817900854753,2,9,1,1,5.213677542350697,0.8880517831857676,1.0,5.642908950427376
4,43,4.491385818151481,7,11,1,1,0.0,1.6727504947798517,1.0,24.24569290907574
1,33,1.9664666076278179,3,11,0,1,6.625518850169232,1.3822807201558083,1.0,17.983233303813908
