data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
"PSID",0,20,12,0,0,1,0,12931.16,2363.226,14777.27
"PSID",0,26,12,0,0,1,0,12931.16,11100,22165.9
"PSID",0,25,17,0,0,1,0,12935.08,22379.03,36943.16
"PSID",0,24,12,0,0,1,0,13029.12,13964.52,41571.4
"PSID",0,22,12,0,0,1,0,13127.09,8951.613,13595.08
"PSID",0,27,17,0,0,1,0,13127.09,10741.93,29554.53
"PSID",0,26,12,0,0,1,0,13127.09,12174.19,12687.76
"PSID",0,27,12,1,0,1,0,13127.09,12353.23,11526.27
"PSID",0,19,12,0,0,1,0,13127.09,12532.26,24382.49
"PSID",0,29,17,0,0,1,0,13127.09,19693.55,0
"PSID",0,20,12,0,0,1,0,13244.64,8772.581,17289.4
"PSID",0,25,12,0,0,1,0,13291.67,14202.63,14777.27
"PSID",0,29,16,0,0,1,0,13323.01,5370.968,17732.72
"PSID",0,23,14,0,0,0,0,13323.01,12174.19,14777.27
"PSID",0,28,12,0,0,1,0,13323.01,12532.26,10935.18
"PSID",0,30,14,0,0,1,0,13323.01,14322.58,14777.27
"PSID",0,26,16,1,0,1,0,13323.01,19693.55,19934.53
"PSID",0,24,12,0,1,1,0,13493.47,16470.97,21035.44
"PSID",0,22,12,1,0,1,0,13518.94,13427.42,12560.68
"PSID",0,27,12,0,0,1,0,13597.31,15833.61,13246.34
"PSID",0,22,12,1,0,1,0,13665.89,17903.23,13299.54
"PSID",0,42,13,0,0,1,0,13701.15,0,33987.71
"PSID",0,22,12,1,0,1,0,13714.87,0,664.977
"PSID",0,47,12,0,0,1,0,13714.87,0,12560.68
"PSID",0,26,12,0,0,1,0,13714.87,716.129,22904.76
"PSID",0,21,12,0,0,1,0,13714.87,3222.581,14038.4
"PSID",0,25,16,0,0,0,0,13714.87,6042.339,0
"PSID",0,25,12,1,0,1,0,13714.87,8235.484,17732.72
"PSID",0,23,12,0,0,0,0,13714.87,10741.93,15959.45
"PSID",0,33,12,1,0,0,0,13714.87,11100,9605.223
"PSID",0,55,16,1,0,1,0,13714.87,11995.16,23531.32
"PSID",0,47,12,1,0,1,0,13714.87,12433.79,14777.27
"PSID",0,20,12,1,0,1,0,13714.87,12532.26,8866.359
"PSID",0,26,12,1,0,1,0,13714.87,12532.26,11821.81
"PSID",0,31,12,0,0,1,0,13714.87,12532.26,14777.27
"PSID",0,30,12,0,0,1,0,13714.87,12532.26,2563.856
"PSID",0,21,12,1,0,0,0,13714.87,13339.69,11651.87
"PSID",0,28,17,0,0,1,0,13714.87,13427.42,6827.097
"PSID",0,24,12,0,0,1,0,13714.87,13427.42,17732.72
"PSID",0,28,12,0,0,1,0,13714.87,13606.45,19210.45
"PSID",0,23,12,0,0,0,0,13714.87,14322.58,22165.9
"PSID",0,35,12,0,0,0,0,13714.87,15038.71,26599.08
"PSID",0,27,14,0,0,1,0,13714.87,15217.74,13447.31
"PSID",0,23,12,0,0,1,0,13714.87,15754.84,24205.16
"PSID",0,24,12,1,0,1,0,13714.87,16112.9,16254.99
"PSID",0,24,12,0,0,1,0,13714.87,16112.9,16254.99
"PSID",0,39,12,1,0,1,0,13714.87,17008.06,14629.49
"PSID",0,33,12,0,0,1,0,13714.87,18082.26,26081.87
"PSID",0,45,14,0,0,1,0,13714.87,19102.74,30145.62
"PSID",0,45,14,0,0,1,0,13714.87,19102.74,30145.62
"PSID",0,27,12,1,0,1,0,13714.87,19425,25860.21
"PSID",0,45,17,0,0,1,0,13714.87,23095.16,6649.77
"PSID",0,23,16,0,0,0,0,13714.87,25601.61,31623.35
"PSID",0,26,17,0,0,1,0,13714.87,29540.32,29554.53
"PSID",0,27,14,1,0,0,0,13812.83,17036.71,20688.17
"PSID",0,21,14,0,0,1,0,13832.42,8777.951,591.0906
"PSID",0,20,12,0,0,1,0,13902.96,14322.58,19653.76
"PSID",0,29,12,0,0,1,0,13910.79,7161.291,19210.45
"PSID",0,22,12,0,1,1,0,13910.79,8611.451,16218.05
"PSID",0,24,12,0,0,0,0,13910.79,13427.42,19210.45
"PSID",0,27,12,0,0,1,0,13910.79,14859.68,15072.81
"PSID",0,23,12,0,0,1,0,14063.62,11100,14777.27
"PSID",0,24,16,0,0,1,0,14067.54,24706.45,37829.8
"PSID",0,23,16,0,0,0,0,14106.72,6266.129,2955.453
"PSID",0,33,14,0,0,1,0,14106.72,14322.58,17732.72
"PSID",0,21,12,0,0,0,0,14106.72,17903.23,22165.9
"PSID",0,23,12,0,0,1,0,14106.72,23453.23,0
"PSID",0,20,12,1,0,1,0,14322.24,17903.23,14777.27
"PSID",0,24,12,0,0,1,0,14373.18,19693.55,7388.633
"PSID",0,29,12,1,0,1,0,14392.77,15396.77,14777.27
"PSID",0,34,12,0,0,1,0,14498.57,14322.58,10048.54
"PSID",0,44,12,0,0,1,0,14498.57,14424.63,14579.25
"PSID",0,23,12,0,0,1,0,14498.57,19335.48,19210.45
"PSID",0,26,14,1,0,1,0,14506.41,17187.1,21678.25
"PSID",0,51,12,0,0,1,0,14533.84,19245.97,17732.72
"PSID",0,41,12,0,0,1,0,14684.71,23274.19,26599.08
"PSID",0,37,13,0,0,1,0,14694.5,8951.613,17732.72
"PSID",0,26,16,0,0,1,0,14694.5,11637.1,20688.17
"PSID",0,24,12,1,0,1,0,14694.5,11816.13,11821.81
"PSID",0,22,14,1,0,1,0,14694.5,12532.26,21397.48
"PSID",0,27,12,1,0,1,0,14694.5,13427.42,14079.78
"PSID",0,23,13,0,0,1,0,14694.5,14322.58,20688.17
"PSID",0,27,12,0,0,1,0,14694.5,14322.58,19210.45
"PSID",0,28,12,1,0,1,0,14694.5,14859.68,19210.45
"PSID",0,21,12,0,0,1,0,14694.5,15217.74,23643.63
"PSID",0,28,12,0,0,1,0,14694.5,15933.87,0
"PSID",0,22,13,0,0,1,0,14694.5,16112.9,0
"PSID",0,20,12,0,0,1,0,14694.5,16112.9,26599.08
"PSID",0,24,16,0,0,1,0,14694.5,16470.97,27337.94
"PSID",0,22,12,0,0,1,0,14694.5,16829.03,21870.35
"PSID",0,27,12,0,1,1,0,14694.5,16829.03,37829.8
"PSID",0,35,12,1,0,1,0,14694.5,17187.1,21279.26
"PSID",0,23,16,0,0,1,0,14694.5,19693.55,29554.53
"PSID",0,22,16,0,0,1,0,14694.5,19693.55,2955.453
"PSID",0,23,16,0,0,1,0,14694.5,23274.19,25121.35
"PSID",0,20,12,0,0,1,0,14694.5,26854.84,31032.26
"PSID",0,22,12,1,0,1,0,14790.5,14680.64,14038.4
"PSID",0,24,12,0,0,1,0,14890.43,719.7097,27963.02
"PSID",0,26,12,0,0,1,0,14890.43,10741.93,0
"PSID",0,42,12,1,0,1,0,14988.39,11185.93,0
"PSID",0,28,15,0,0,1,0,15082.44,18619.36,13986.68
"PSID",0,24,13,0,0,1,0,15282.28,14322.58,32509.98
"PSID",0,50,12,0,0,1,0,15282.28,14322.58,13151.77
"PSID",0,50,12,0,0,1,0,15282.28,14322.58,13151.77
"PSID",0,28,13,0,0,1,0,15282.28,14322.58,14038.4
"PSID",0,25,12,0,0,1,0,15282.28,16112.9,25121.35
"PSID",0,31,12,1,0,0,0,15282.28,17903.23,14777.27
"PSID",0,32,16,1,0,1,0,15282.28,19693.55,28076.8
"PSID",0,22,12,0,0,1,0,15282.28,19693.55,21870.35
"PSID",0,22,13,1,0,1,0,15403.76,14320.79,18660.73
"PSID",0,26,12,1,0,1,0,15411.59,8951.613,11082.95
"PSID",0,22,12,0,0,1,0,15478.21,8951.613,14186.17
"PSID",0,29,12,0,0,0,0,15478.21,14370.92,12615.35
"PSID",0,53,17,0,0,1,0,15478.21,16399.36,15663.9
"PSID",0,25,12,0,0,1,0,15478.21,17724.19,31327.8
"PSID",0,26,12,1,0,1,0,15478.21,18175.36,19949.31
"PSID",0,24,16,0,0,0,0,15587.93,19505.56,19210.45
"PSID",0,27,17,0,0,0,0,15674.13,0,41376.34
"PSID",0,46,12,0,0,1,0,15674.13,734.0323,20688.17
"PSID",0,25,12,1,0,1,0,15674.13,3738.194,10512.55
"PSID",0,21,13,0,0,0,0,15674.13,4946.661,1733.373
"PSID",0,37,12,0,0,1,0,15674.13,8951.613,28076.8
"PSID",0,37,12,0,0,1,0,15674.13,8951.613,28076.8
"PSID",0,28,15,1,0,1,0,15674.13,9452.903,31032.26
"PSID",0,22,12,0,0,0,0,15674.13,10741.93,28963.44
"PSID",0,22,12,0,0,0,0,15674.13,11637.1,20688.17
"PSID",0,27,12,0,0,1,0,15674.13,12532.26,19210.45
"PSID",0,21,13,1,0,1,0,15674.13,12532.26,25121.35
"PSID",0,49,16,0,0,1,0,15674.13,12890.32,17732.72
"PSID",0,26,12,0,0,1,0,15674.13,13427.42,0
"PSID",0,33,14,0,0,1,0,15674.13,13427.42,13890.63
"PSID",0,28,15,0,0,1,0,15674.13,13785.48,15959.45
"PSID",0,29,17,0,0,1,0,15674.13,14143.55,25860.21
"PSID",0,54,16,1,0,1,0,15674.13,14322.58,11821.81
"PSID",0,25,14,0,1,1,0,15674.13,14322.58,20702.95
"PSID",0,32,12,0,0,1,0,15674.13,14322.58,13299.54
"PSID",0,40,12,0,0,1,0,15674.13,14322.58,16254.99
"PSID",0,40,12,0,0,1,0,15674.13,14322.58,16254.99
"PSID",0,27,16,0,0,1,0,15674.13,14322.58,22165.9
"PSID",0,24,12,0,0,1,0,15674.13,14680.64,17732.72
"PSID",0,43,12,0,0,1,0,15674.13,14680.64,13831.52
"PSID",0,25,16,0,0,1,0,15674.13,15217.74,19062.67
"PSID",0,26,12,1,0,1,0,15674.13,15217.74,15516.13
"PSID",0,34,12,1,0,1,0,15674.13,15754.84,17732.72
"PSID",0,21,13,0,0,1,0,15674.13,15933.87,25121.35
"PSID",0,21,12,1,0,1,0,15674.13,16112.9,11821.81
"PSID",0,23,12,1,0,1,0,15674.13,16202.42,19210.45
"PSID",0,26,12,0,0,1,0,15674.13,16470.97,35022.12
"PSID",0,28,14,0,0,1,0,15674.13,16757.42,16254.99
"PSID",0,26,17,0,0,1,0,15674.13,16829.03,19210.45
"PSID",0,20,14,0,0,0,0,15674.13,17008.06,26599.08
"PSID",0,26,12,1,0,1,0,15674.13,17983.79,20688.17
"PSID",0,21,12,1,0,1,0,15674.13,19693.55,19210.45
"PSID",0,41,12,0,0,1,0,15674.13,19693.55,32509.98
"PSID",0,28,16,0,0,1,0,15674.13,19693.55,28815.67
"PSID",0,23,16,0,0,0,0,15674.13,21483.87,26599.08
"PSID",0,22,12,0,0,1,0,15674.13,22916.13,31771.12
"PSID",0,27,14,0,1,0,0,15674.13,23274.19,27337.94
"PSID",0,26,16,0,0,1,0,15674.13,23274.19,29554.53
"PSID",0,54,12,0,0,1,0,15674.13,25064.52,0
"PSID",0,54,12,0,0,1,0,15674.13,25064.52,0
"PSID",0,54,12,1,0,0,0,15674.13,25064.52,20688.17
"PSID",0,37,16,0,0,0,0,15674.13,26854.84,29258.99
"PSID",0,32,13,0,0,1,0,15674.13,30435.48,22018.13
"PSID",0,29,12,0,0,1,0,15678.05,17487.87,10196.31
"PSID",0,22,13,0,0,1,0,15870.06,15826.45,35465.44
"PSID",0,23,12,1,0,1,0,15870.06,30435.48,27781.26
"PSID",0,36,12,0,0,1,0,15873.98,12727.4,17444.56
"PSID",0,21,13,0,0,1,0,15960.19,21483.87,14777.27
"PSID",0,21,12,0,0,1,0,15987.62,16291.93,14481.72
"PSID",0,26,12,1,0,1,0,15987.62,17903.23,19505.99
"PSID",0,28,12,1,0,1,0,15987.62,19693.55,13299.54
"PSID",0,43,12,0,0,1,0,15989.58,14322.58,14777.27
"PSID",0,27,12,1,0,1,0,16011.13,16112.9,20460.6
"PSID",0,36,17,0,0,0,0,16015.05,30793.55,29584.09
"PSID",0,23,12,0,0,1,0,16065.99,4833.871,25564.67
"PSID",0,31,12,0,0,1,0,16065.99,15038.71,17732.72
"PSID",0,25,14,0,0,1,0,16065.99,15217.74,18471.58
"PSID",0,35,12,1,0,1,0,16065.99,16086.05,19210.45
"PSID",0,23,16,0,0,1,0,16065.99,16829.03,20688.17
"PSID",0,21,12,0,0,1,0,16065.99,20588.71,28815.67
"PSID",0,22,12,0,0,0,0,16230.57,9846.774,2955.453
"PSID",0,36,12,1,0,1,0,16261.91,21304.84,22165.9
"PSID",0,21,12,0,0,1,0,16306.98,18529.84,11969.58
"PSID",0,28,12,0,0,1,0,16393.19,13298.52,0
"PSID",0,24,12,0,1,1,0,16457.84,8951.613,21870.35
"PSID",0,30,12,0,0,0,0,16457.84,14680.64,15146.7
"PSID",0,44,12,0,0,1,0,16457.84,16112.9,17289.4
"PSID",0,30,12,0,0,1,0,16457.84,16650,19949.31
"PSID",0,34,12,0,0,1,0,16457.84,16829.03,20688.17
"PSID",0,26,16,0,0,1,0,16457.84,21483.87,40637.48
"PSID",0,23,16,0,0,1,0,16457.84,21483.87,18471.58
"PSID",0,20,12,0,0,0,0,16497.03,19604.03,19653.76
"PSID",0,26,13,0,0,0,0,16653.77,3580.645,8866.359
"PSID",0,21,12,1,0,1,0,16653.77,9846.774,7388.633
"PSID",0,25,12,0,0,1,0,16653.77,12181.36,17732.72
"PSID",0,23,15,0,0,1,0,16653.77,13427.42,16993.86
"PSID",0,25,12,1,0,0,0,16653.77,14859.68,22904.76
"PSID",0,28,16,0,0,1,0,16653.77,15396.77,17437.17
"PSID",0,38,14,0,0,1,0,16653.77,16112.9,19505.99
"PSID",0,29,17,0,0,1,0,16653.77,16112.9,17732.72
"PSID",0,24,17,0,0,1,0,16653.77,16650,20688.17
"PSID",0,25,16,1,0,1,0,16653.77,17008.06,21870.35
"PSID",0,55,12,0,0,1,0,16653.77,17545.16,16254.99
"PSID",0,30,14,0,0,1,0,16653.77,17545.16,0
"PSID",0,21,12,0,0,0,0,16653.77,17903.23,19210.45
"PSID",0,26,12,0,0,1,0,16653.77,17903.23,17732.72
"PSID",0,34,12,0,0,1,0,16653.77,19532.42,16254.99
"PSID",0,22,12,0,0,1,0,16653.77,19693.55,26007.99
"PSID",0,22,16,0,0,0,0,16653.77,22737.1,37682.03
"PSID",0,27,15,0,0,0,0,16653.77,23274.19,23643.63
"PSID",0,26,12,0,0,0,0,16653.77,23274.19,2955.453
"PSID",0,26,16,0,0,1,0,16653.77,24706.45,29554.53
"PSID",0,24,14,1,0,1,0,16653.77,28466.13,40637.48
"PSID",0,26,14,1,0,0,0,16667.48,21483.87,28815.67
"PSID",0,23,12,1,0,1,0,16708.63,10491.29,7565.96
"PSID",0,28,14,0,0,0,0,16849.7,12174.19,1921.045
"PSID",0,21,12,0,0,1,0,16849.7,15396.77,0
"PSID",0,30,12,0,0,1,0,16849.7,17366.13,18978.44
"PSID",0,24,12,0,0,1,0,16849.7,18619.36,25121.35
"PSID",0,51,12,0,0,1,0,16849.7,19693.55,17732.72
"PSID",0,21,14,0,0,0,0,16849.7,19693.55,35465.44
"PSID",0,22,14,1,0,1,0,16849.7,21125.81,24086.94
"PSID",0,24,12,0,0,1,0,16884.96,9311.468,23080.61
"PSID",0,23,15,0,0,1,0,16955.49,20844.73,25514.43
"PSID",0,26,14,0,0,1,0,17045.62,25064.52,38716.44
"PSID",0,45,12,0,0,1,0,17104.4,16381.45,18176.04
"PSID",0,46,13,0,0,1,0,17241.55,15754.84,14777.27
"PSID",0,29,12,0,0,1,0,17241.55,19686.39,33544.39
"PSID",0,26,14,0,0,1,0,17241.55,20588.71,24530.26
"PSID",0,27,16,0,0,1,0,17241.55,24885.48,22165.9
"PSID",0,26,14,0,0,1,0,17437.47,7161.291,14771.36
"PSID",0,20,15,0,0,1,0,17437.47,8056.452,18471.58
"PSID",0,23,12,0,0,1,0,17437.47,12532.26,21427.04
"PSID",0,30,16,0,0,1,0,17437.47,17867.42,15516.13
"PSID",0,24,12,0,0,1,0,17437.47,22379.03,16254.99
"PSID",0,23,12,0,0,1,0,17633.4,0,23643.63
"PSID",0,34,12,0,0,1,0,17633.4,0,0
"PSID",0,24,12,0,1,1,0,17633.4,4848.193,22165.9
"PSID",0,43,12,1,0,1,0,17633.4,10741.93,21858.53
"PSID",0,28,14,1,0,1,0,17633.4,12532.26,16254.99
"PSID",0,20,12,0,0,1,0,17633.4,15217.74,28815.67
"PSID",0,23,12,1,0,1,0,17633.4,15217.74,15516.13
"PSID",0,27,14,1,0,1,0,17633.4,16112.9,26599.08
"PSID",0,53,12,0,0,1,0,17633.4,16112.9,19210.45
"PSID",0,28,16,0,0,1,0,17633.4,16112.9,22165.9
"PSID",0,26,12,0,0,1,0,17633.4,16112.9,25121.35
"PSID",0,25,15,0,0,1,0,17633.4,16112.9,18619.36
"PSID",0,29,14,0,0,1,0,17633.4,17187.1,19699.57
"PSID",0,26,12,1,0,1,0,17633.4,17416.26,23643.63
"PSID",0,55,16,0,0,1,0,17633.4,17903.23,22165.9
"PSID",0,22,12,0,1,1,0,17633.4,17903.23,14777.27
"PSID",0,33,12,0,0,1,0,17633.4,17903.23,15811.67
"PSID",0,34,14,0,1,1,0,17633.4,17903.23,8866.359
"PSID",0,24,12,0,0,1,0,17633.4,18440.32,19949.31
"PSID",0,24,12,0,0,1,0,17633.4,18750.05,32509.98
"PSID",0,26,12,1,0,1,0,17633.4,18798.39,18471.58
"PSID",0,45,12,0,0,1,0,17633.4,18798.39,19949.31
"PSID",0,22,12,0,0,1,0,17633.4,19693.55,23643.63
"PSID",0,55,14,0,0,1,0,17633.4,19693.55,2068.817
"PSID",0,24,12,0,0,1,0,17633.4,19693.55,11526.27
"PSID",0,23,12,0,0,1,0,17633.4,21546.53,4433.18
"PSID",0,24,13,1,0,0,0,17633.4,25064.52,22165.9
"PSID",0,31,13,0,0,1,0,17633.4,25064.52,23643.63
"PSID",0,43,12,0,0,1,0,17633.4,26854.84,28076.8
"PSID",0,43,12,0,0,1,0,17633.4,26854.84,28076.8
"PSID",0,23,12,1,0,1,0,17672.59,14322.58,12294.68
"PSID",0,22,12,0,0,1,0,17703.94,12532.26,20688.17
"PSID",0,30,12,1,0,1,0,17760.75,17366.13,19210.45
"PSID",0,28,12,0,0,0,0,17829.33,5012.903,16240.21
"PSID",0,28,12,0,0,1,0,17829.33,11100,20688.17
"PSID",0,21,12,0,0,0,0,17829.33,12945.82,26599.08
"PSID",0,28,13,0,0,1,0,17876.35,15396.77,22452.58
"PSID",0,25,14,0,0,1,0,17939.05,14322.58,9974.654
"PSID",0,54,12,0,0,1,0,18025.26,18798.39,23643.63
"PSID",0,26,16,0,0,1,0,18025.26,19872.58,20983.72
"PSID",0,26,16,0,0,1,0,18025.26,23274.19,28076.8
"PSID",0,49,13,0,0,1,0,18221.18,17903.23,17732.72
"PSID",0,21,13,1,0,0,0,18221.18,21125.81,21870.35
"PSID",0,26,16,0,0,1,0,18221.18,22379.03,18471.58
"PSID",0,30,12,1,0,1,0,18338.74,25422.58,22165.9
"PSID",0,21,13,0,0,1,0,18417.11,8951.613,27337.94
"PSID",0,33,12,0,0,1,0,18417.11,12890.32,20688.17
"PSID",0,33,12,0,0,1,0,18417.11,14412.1,20688.17
"PSID",0,40,12,0,0,1,0,18417.11,17545.16,17289.4
"PSID",0,27,16,0,0,1,0,18417.11,18798.39,25860.21
"PSID",0,21,12,0,0,1,0,18417.11,19693.55,28224.58
"PSID",0,31,12,0,0,1,0,18593.44,14814.92,16254.99
"PSID",0,27,14,1,0,1,0,18613.04,0,13299.54
"PSID",0,47,17,0,0,1,0,18613.04,10025.81,35465.44
"PSID",0,32,12,1,0,1,0,18613.04,16112.9,17732.72
"PSID",0,28,12,1,0,0,0,18613.04,17008.06,19949.31
"PSID",0,35,14,0,0,1,0,18613.04,19693.55,22424.5
"PSID",0,26,14,0,0,1,0,18613.04,19693.55,28076.8
"PSID",0,37,12,0,0,1,0,18613.04,21483.87,23052.54
"PSID",0,23,12,0,0,0,0,18613.04,23274.19,32953.3
"PSID",0,44,12,1,0,1,0,18613.04,23632.26,19210.45
"PSID",0,44,12,1,0,1,0,18613.04,23632.26,19210.45
"PSID",0,36,12,1,0,1,0,18613.04,25064.52,33692.16
"PSID",0,26,12,0,0,1,0,18677.69,18261.29,24973.58
"PSID",0,23,14,0,0,1,0,18722.75,21662.9,28076.8
"PSID",0,32,13,1,0,1,0,18808.96,14143.55,26599.08
"PSID",0,33,12,0,0,0,0,18808.96,16028.76,17502.19
"PSID",0,37,12,1,0,1,0,18808.96,16112.9,32509.98
"PSID",0,27,12,0,0,1,0,18808.96,17187.1,19505.99
"PSID",0,43,12,0,0,1,0,18808.96,17903.23,26155.76
"PSID",0,27,16,0,0,1,0,18808.96,17903.23,18471.58
"PSID",0,24,12,0,0,1,0,18808.96,17903.23,18323.81
"PSID",0,24,12,0,0,1,0,18808.96,18798.39,23052.54
"PSID",0,34,12,1,0,0,0,18848.15,30435.48,12560.68
"PSID",0,42,12,0,0,1,0,18879.49,17008.06,19210.45
"PSID",0,24,13,1,0,1,0,18881.45,16112.9,12560.68
"PSID",0,27,12,0,0,1,0,18924.56,11995.16,22165.9
"PSID",0,23,12,1,0,1,0,19004.89,13427.42,13299.54
"PSID",0,26,16,0,0,1,0,19004.89,16112.9,26599.08
"PSID",0,27,12,1,0,1,0,19004.89,19693.55,19210.45
"PSID",0,37,12,1,0,1,0,19004.89,25959.68,25860.21
"PSID",0,37,12,0,0,1,0,19016.64,20893.06,16993.86
"PSID",0,26,12,0,1,1,0,19055.83,0,13299.54
"PSID",0,23,12,0,0,1,0,19096.97,20683.6,16993.86
"PSID",0,26,13,0,0,1,0,19200.81,14680.64,18471.58
"PSID",0,27,16,0,0,1,0,19200.81,17688.39,0
"PSID",0,27,12,0,0,0,0,19200.81,19514.52,23643.63
"PSID",0,29,14,0,0,1,0,19200.81,21483.87,23052.54
"PSID",0,25,16,0,0,1,0,19200.81,22558.06,33396.62
"PSID",0,26,12,0,0,1,0,19263.51,13024.6,24627.79
"PSID",0,22,14,0,0,1,0,19279.19,17616.77,17289.4
"PSID",0,28,12,0,0,1,0,19298.78,0,29554.53
"PSID",0,46,12,0,0,1,0,19394.78,19201.21,20431.05
"PSID",0,33,17,0,0,0,0,19396.74,0,1539.791
"PSID",0,23,12,0,0,1,0,19396.74,12532.26,25121.35
"PSID",0,23,12,0,0,1,0,19396.74,12532.26,0
"PSID",0,23,13,0,0,1,0,19396.74,17903.23,31032.26
"PSID",0,26,16,0,0,1,0,19396.74,25780.64,25564.67
"PSID",0,24,16,1,0,0,0,19494.71,15217.74,23643.63
"PSID",0,37,12,1,0,1,0,19586.79,12030.97,14777.27
"PSID",0,50,16,0,0,0,0,19592.67,0,23643.63
"PSID",0,26,13,0,0,1,0,19592.67,0,23643.63
"PSID",0,21,12,1,0,0,0,19592.67,716.129,22165.9
"PSID",0,25,12,1,0,1,0,19592.67,5370.968,24642.57
"PSID",0,24,13,1,0,1,0,19592.67,11637.1,18442.03
"PSID",0,24,12,1,0,0,0,19592.67,11995.16,19210.45
"PSID",0,32,14,1,0,1,0,19592.67,12335.32,14777.27
"PSID",0,27,16,0,0,1,0,19592.67,12532.26,17720.9
"PSID",0,21,12,0,1,1,0,19592.67,12532.26,17732.72
"PSID",0,24,16,0,0,1,0,19592.67,12890.32,31032.26
"PSID",0,45,14,0,0,1,0,19592.67,13606.45,17732.72
"PSID",0,38,12,0,0,1,0,19592.67,13964.52,16286.03
"PSID",0,27,15,0,0,1,0,19592.67,14859.68,23643.63
"PSID",0,20,12,1,0,1,0,19592.67,16709.08,12708.45
"PSID",0,23,12,1,0,1,0,19592.67,17008.06,22165.9
"PSID",0,33,12,0,0,1,0,19592.67,17008.06,25014.96
"PSID",0,24,13,0,0,1,0,19592.67,17187.1,22313.67
"PSID",0,44,12,0,0,1,0,19592.67,17187.1,15368.36
"PSID",0,34,12,1,0,1,0,19592.67,17366.13,19210.45
"PSID",0,23,12,1,0,1,0,19592.67,17366.13,14777.27
"PSID",0,27,12,1,0,1,0,19592.67,17724.19,25121.35
"PSID",0,25,16,0,0,1,0,19592.67,17903.23,25712.44
"PSID",0,22,12,0,0,1,0,19592.67,17903.23,23643.63
"PSID",0,24,16,0,0,0,0,19592.67,17903.23,16993.86
"PSID",0,23,12,0,0,1,0,19592.67,17903.23,16254.99
"PSID",0,31,16,0,0,1,0,19592.67,17903.23,17732.72
"PSID",0,23,12,1,0,1,0,19592.67,17903.23,26599.08
"PSID",0,27,12,0,0,1,0,19592.67,18082.26,32657.76
"PSID",0,20,12,1,0,1,0,19592.67,18619.36,23643.63
"PSID",0,20,12,0,0,1,0,19592.67,18798.39,17732.72
"PSID",0,52,15,0,0,1,0,19592.67,18798.39,17437.17
"PSID",0,33,16,0,0,1,0,19592.67,19335.48,26599.08
"PSID",0,40,12,0,0,1,0,19592.67,19335.48,21279.26
"PSID",0,31,12,1,0,1,0,19592.67,19466.18,20259.63
"PSID",0,35,12,0,0,1,0,19592.67,19693.55,22535.33
"PSID",0,33,12,0,0,0,0,19592.67,19693.55,13299.54
"PSID",0,22,12,0,0,1,0,19592.67,19693.55,17732.72
"PSID",0,29,16,1,0,1,0,19592.67,20588.71,42854.07
"PSID",0,26,12,0,0,1,0,19592.67,21125.81,21982.66
"PSID",0,23,12,0,0,1,0,19592.67,21215.32,24884.92
"PSID",0,30,12,0,0,1,0,19592.67,21483.87,23348.08
"PSID",0,43,12,0,0,1,0,19592.67,21483.87,22165.9
"PSID",0,43,12,0,0,1,0,19592.67,21483.87,22165.9
"PSID",0,31,12,0,0,1,0,19592.67,21483.87,25121.35
"PSID",0,23,12,0,0,1,0,19592.67,21483.87,20688.17
"PSID",0,23,13,0,0,1,0,19592.67,21483.87,21279.26
"PSID",0,28,16,0,0,1,0,19592.67,21483.87,32509.98
"PSID",0,30,12,0,0,1,0,19592.67,21483.87,29554.53
"PSID",0,53,12,1,0,1,0,19592.67,21483.87,23643.63
"PSID",0,32,12,0,0,1,0,19592.67,21483.87,29554.53
"PSID",0,43,12,0,0,1,0,19592.67,21739.89,29338.78
"PSID",0,43,12,0,0,1,0,19592.67,21739.89,29338.78
"PSID",0,37,17,0,0,0,0,19592.67,23005.64,22165.9
"PSID",0,23,12,1,0,1,0,19592.67,23274.19,21427.04
"PSID",0,28,12,1,0,1,0,19592.67,24169.36,25860.21
"PSID",0,27,14,1,0,0,0,19592.67,25064.52,28815.67
"PSID",0,46,12,0,0,0,0,19592.67,25064.52,29554.53
"PSID",0,30,12,1,0,1,0,19592.67,26854.84,25897.16
"PSID",0,35,17,0,0,1,0,19592.67,44758.07,36943.16
"PSID",0,26,15,0,0,1,0,19596.59,19335.48,23643.63
"PSID",0,25,12,0,0,1,0,19641.65,8736.774,23643.63
"PSID",0,24,12,0,0,1,0,19706.3,6624.193,25121.35
"PSID",0,22,14,0,0,1,0,19727.86,20141.13,22284.12
"PSID",0,27,13,0,0,1,0,19735.7,20051.61,36943.16
"PSID",0,36,12,1,0,1,0,19749.41,25064.52,23643.63
"PSID",0,35,13,0,0,1,0,19788.6,21269.03,14777.27
"PSID",0,34,12,1,0,1,0,19788.6,23274.19,31032.26
"PSID",0,28,14,0,0,1,0,19984.52,12532.26,31032.26
"PSID",0,18,12,0,0,1,0,19984.52,23274.19,26599.08
"PSID",0,21,12,0,0,1,0,20068.77,21215.32,56892.47
"PSID",0,28,16,1,0,1,0,20082.48,19335.48,21279.26
"PSID",0,24,14,0,0,1,0,20141.26,0,0
"PSID",0,30,12,0,0,1,0,20180.45,15754.84,33987.71
"PSID",0,42,12,0,0,1,0,20180.45,17455.64,0
"PSID",0,24,12,0,0,1,0,20180.45,19693.55,29554.53
"PSID",0,40,12,0,0,1,0,20180.45,19693.55,17732.72
"PSID",0,25,17,0,0,1,0,20180.45,21036.29,22904.76
"PSID",0,27,17,0,0,1,0,20180.45,21578.76,28520.12
